Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url
featureform featureform,The Virtual Feature Store. Turn your existing data infrastructure into a feature store.,"['Go', 'Jupyter Notebook', 'Python', 'JavaScript', 'Gherkin', 'C++', 'Other']",101,1955,4097,69,30,30,https://github.com/featureform/featureform
SciML SciMLBook,Parallel Computing and Scientific Machine Learning (SciML): Methods and Applications (MIT 18.337J/6.338J),"['HTML', 'JavaScript', 'Other']",359,1954,393,2,44,2,https://github.com/SciML/SciMLBook
Azure azureml-examples,"Official community-driven Azure Machine Learning examples, tested with GitHub Actions.","['Jupyter Notebook', 'Python', 'Shell', 'C#', 'Bicep', 'PureBasic']",1613,1954,1667,484,304,0,https://github.com/Azure/azureml-examples
patterns-ai-core langchainrb,Build LLM-powered applications in Ruby,"['Ruby', 'HTML', 'Other']",256,1938,905,27,113,101,https://github.com/patterns-ai-core/langchainrb
apple ml-cvnets,CVNets: A library for training computer vision networks,"['Python', 'Makefile']",247,1937,11,12,0,0,https://github.com/apple/ml-cvnets
photonixapp photonix,"A modern, web-based photo management server. Run it on your home server and it will let you find the right photo from your collection on any device. Smart filtering is made possible by object recognition, face recognition, location awareness, color analysis and other ML algorithms.","['Python', 'JavaScript', 'CSS', 'Other']",135,1928,1013,20,17,20,https://github.com/photonixapp/photonix
apple ml-hypersim,Hypersim: A Photorealistic Synthetic Dataset for Holistic Indoor Scene Understanding,"['Python', 'Jupyter Notebook', 'C++', 'Makefile']",144,1926,82,0,5,0,https://github.com/apple/ml-hypersim
Blaizzy mlx-vlm,MLX-VLM is a package for inference and fine-tuning of Vision Language Models (VLMs) on your Mac using MLX.,['Python'],212,1911,365,13,51,54,https://github.com/Blaizzy/mlx-vlm
OkGoDoIt OpenAI-API-dotnet,An unofficial C#/.NET SDK for accessing the OpenAI GPT-3 API,['C#'],427,1898,156,23,14,12,https://github.com/OkGoDoIt/OpenAI-API-dotnet
GPflow GPflow,Gaussian processes in TensorFlow,"['Python', 'Makefile']",429,1894,2454,29,75,51,https://github.com/GPflow/GPflow
szilard benchm-ml,"A minimal benchmark for scalability, speed and accuracy of commonly used open source implementations (R packages, Python scikit-learn, H2O, xgboost, Spark MLlib etc.) of the top machine learning algorithms for binary classification (random forests, gradient boosted trees, deep neural networks etc.).","['R', 'Python']",332,1890,522,2,9,0,https://github.com/szilard/benchm-ml
JuliaAI MLJ.jl,A Julia machine learning framework,['Julia'],155,1880,2727,1,70,86,https://github.com/JuliaAI/MLJ.jl
MicrosoftDocs ml-basics,Exercise notebooks for Machine Learning modules on Microsoft Learn,"['Jupyter Notebook', 'Dockerfile']",2324,1869,148,6,16,0,https://github.com/MicrosoftDocs/ml-basics
AssemblyAI-Community ML-Study-Guide,Minimal Machine Learning Study Plan,[],381,1869,9,4,3,0,https://github.com/AssemblyAI-Community/ML-Study-Guide
uber petastorm,"Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets in Apache Parquet format. It supports ML frameworks such as Tensorflow, Pytorch, and PySpark and can be used from pure Python code.","['Python', 'Other']",286,1867,698,24,38,49,https://github.com/uber/petastorm
BlackArbsCEO Adv_Fin_ML_Exercises,Experimental solutions to selected exercises from the book [Advances in Financial Machine Learning by Marcos Lopez De Prado],"['Jupyter Notebook', 'Python', 'Makefile']",648,1854,25,28,4,0,https://github.com/BlackArbsCEO/Adv_Fin_ML_Exercises
codenihar ml,This repo contains all the resources related to the massive mass coders machine learning series,[],54,1794,32,1,3,0,https://github.com/codenihar/ml
pykeio ort,Fast ML inference & training for ONNX models in Rust,"['Rust', 'Other']",185,1777,799,1,59,31,https://github.com/pykeio/ort
apple ml-4m,4M: Massively Multimodal Masked Modeling,['Python'],112,1776,26,2,7,0,https://github.com/apple/ml-4m
apachecn .github,ApacheCN 开源组织：公告、介绍、成员、活动、交流方式,"['CSS', 'HTML', 'JavaScript']",230,1760,1236,0,2,0,https://github.com/apachecn/.github
tensorflow mlir,"""Multi-Level Intermediate Representation"" Compiler Infrastructure",[],259,1759,3349,8,67,0,https://github.com/tensorflow/mlir
Lightning-Universe lightning-bolts,"Toolbox of models, callbacks, and datasets for AI/ML researchers.","['Python', 'Makefile']",320,1752,755,14,117,15,https://github.com/Lightning-Universe/lightning-bolts
VertaAI modeldb,"Open Source ML Model Versioning, Metadata, and Experiment Management","['Java', 'Python', 'TypeScript', 'Scala', 'JavaScript', 'CSS', 'Other']",288,1743,4114,106,51,2,https://github.com/VertaAI/modeldb
zetane viewer,ML models and internal tensors 3D visualizer,"['Python', 'Jupyter Notebook', 'HTML']",163,1741,20,1,4,8,https://github.com/zetane/viewer
aespresso a_journey_into_math_of_ml,汉语自然语言处理视频教程-开源学习资料,"['Jupyter Notebook', 'Python']",697,1734,46,0,0,0,https://github.com/aespresso/a_journey_into_math_of_ml
enzoampil fastquant,fastquant — Backtest and optimize your ML trading strategies with only 3 lines of code!,"['Jupyter Notebook', 'Python']",263,1732,1054,5,23,0,https://github.com/enzoampil/fastquant
fastmachinelearning hls4ml,Machine learning on FPGAs using HLS,"['Python', 'C++', 'Tcl', 'SystemVerilog', 'Shell', 'Verilog', 'Other']",497,1713,2631,29,73,19,https://github.com/fastmachinelearning/hls4ml
imcaspar gpt2-ml,"GPT2 for Multiple Languages, including pretrained models. GPT2 多语言支持, 15亿参数中文预训练模型","['Python', 'Perl', 'Jupyter Notebook', 'Shell', 'Dockerfile']",333,1709,98,5,4,2,https://github.com/imcaspar/gpt2-ml
microsoft GlobalMLBuildingFootprints,Worldwide building footprints derived from satellite imagery,"['Python', 'PowerShell']",247,1707,62,1,11,0,https://github.com/microsoft/GlobalMLBuildingFootprints
gege-circle .github,"这里是GitHub的草场，也是戈戈圈爱好者的交流地，主要讨论动漫、游戏、科技、人文、生活等所有话题，欢迎各位小伙伴们在此讨论趣事。This is GitHub grassland, and the community place for Gege circle lovers, mainly discusses anime, games, technology, lifing and other topics. You are welcome to share interest things here. 　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　…",[],144,1699,125,0,4,0,https://github.com/gege-circle/.github
tiepvupsu ebookMLCB,ebook Machine Learning cơ bản,"['Jupyter Notebook', 'TeX', 'Python', 'Perl', 'Shell', 'Dockerfile']",427,1697,40,1,3,0,https://github.com/tiepvupsu/ebookMLCB
hanleyweng CoreML-in-ARKit,Simple project to detect objects and display 3D labels above them in AR. This serves as a basic Template for an ARKit project to use CoreML.,['Swift'],221,1693,21,2,2,0,https://github.com/hanleyweng/CoreML-in-ARKit
mltframework mlt,MLT Multimedia Framework,"['C', 'C++', 'CMake', 'Python', 'Assembly', 'SWIG', 'Other']",353,1690,6559,8,104,38,https://github.com/mltframework/mlt
filipstrand mflux,A MLX port of FLUX and other state of the art diffusion image models based on the Huggingface Diffusers implementation.,"['Python', 'Other']",101,1689,457,5,13,29,https://github.com/filipstrand/mflux
llvm torch-mlir,The Torch-MLIR project aims to provide first class support from the PyTorch ecosystem to the MLIR ecosystem.,"['C++', 'Python', 'MLIR', 'Jupyter Notebook', 'CMake', 'Shell', 'Other']",623,1688,3537,159,248,1099,https://github.com/llvm/torch-mlir
huggingface swift-coreml-transformers,"Swift Core ML 3 implementations of GPT-2, DistilGPT-2, BERT, and DistilBERT for Question answering. Other Transformers coming soon!","['Swift', 'Python']",176,1678,58,4,9,0,https://github.com/huggingface/swift-coreml-transformers
