Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url,languages_missing,Created,Last updated,Stars per contributor,Commits per contributor,Total changes,Community openness,Num languages,Has backend,Has frontend,Has infra,Has data,Stack breadth,Hype score
qiguming MLAPP_CN_CODE,《Machine Learning: A Probabilistic Perspective》（Kevin P. Murphy）中文翻译和书中算法的Python实现。,"['Jupyter Notebook', 'Python']",142,624,80,0,0,0,https://github.com/qiguming/MLAPP_CN_CODE,False,2021-03-11,2023-11-26,624.0,80.0,80,0.0,2,True,False,False,False,1,0
google yggdrasil-decision-forests,"A library to train, evaluate, interpret, and productionize decision forest models such as Random Forest and Gradient Boosted Decision Trees.","['C++', 'Python', 'Starlark', 'Go', 'JavaScript', 'Shell', 'Other']",69,622,1343,11,34,37,https://github.com/google/yggdrasil-decision-forests,False,2019-01-11,2021-10-24,17.8,38.4,1354,0.008118081180811807,7,True,True,True,False,3,0
Jcharis Streamlit_DataScience_Apps,Streamlit Data Science and ML Apps in Python,"['HTML', 'Python', 'Other']",380,621,53,16,2,0,https://github.com/Jcharis/Streamlit_DataScience_Apps,False,2023-07-27,2024-05-15,207.0,17.7,69,0.22857142857142856,3,True,True,False,False,2,0
neptune-ai neptune-client,📘 The experiment tracker for foundation model training,['Python'],66,621,2112,13,40,198,https://github.com/neptune-ai/neptune-client,False,2024-06-29,2024-12-31,15.1,51.5,2125,0.0061147695202257765,1,True,False,False,False,1,0
bosun-ai swiftide,"Fast, streaming indexing, query, and agentic LLM applications in Rust",['Rust'],50,620,821,9,21,94,https://github.com/bosun-ai/swiftide,False,2018-05-26,2020-08-20,28.2,37.3,830,0.010830324909747292,1,True,False,False,False,1,1
openai mlsh,"Code for the paper ""Meta-Learning Shared Hierarchies""","['Python', 'Other']",162,618,22,5,3,0,https://github.com/openai/mlsh,False,2023-06-05,2024-06-28,154.5,5.5,27,0.17857142857142858,2,True,False,False,False,1,0
MLOps-Courses mlops-coding-course,"Learn how to create, develop, and maintain a state-of-the-art MLOps code base",['Just'],101,618,140,0,9,0,https://github.com/MLOps-Courses/mlops-coding-course,False,2018-10-20,2019-09-09,61.8,14.0,140,0.0,1,False,False,False,False,0,0
madroidmaq mlx-omni-server,"MLX Omni Server is a local inference server powered by Apple's MLX framework, specifically designed for Apple Silicon (M-series) chips. It implements OpenAI-compatible API endpoints, enabling seamless integration with existing OpenAI SDK clients while leveraging the power of local ML inference.",['Python'],63,617,248,9,6,20,https://github.com/madroidmaq/mlx-omni-server,False,2019-03-08,2021-10-02,88.1,35.4,257,0.03488372093023256,1,True,False,False,False,1,1
pplonski my_ml_service,My Machine Learning Web Service,"['Python', 'Jupyter Notebook', 'Dockerfile', 'Shell']",167,616,22,7,3,0,https://github.com/pplonski/my_ml_service,False,2019-12-06,2022-05-12,154.0,5.5,29,0.23333333333333334,4,True,False,True,False,2,0
mrdbourke cs329s-ml-deployment-tutorial,Code and files to go along with CS329s machine learning model deployment tutorial.,"['Jupyter Notebook', 'Python', 'Other']",190,616,43,1,0,0,https://github.com/mrdbourke/cs329s-ml-deployment-tutorial,False,2023-06-22,2024-12-31,616.0,43.0,44,0.022222222222222223,3,True,False,False,False,1,0
google grain,Library for reading and processing ML training data.,"['Python', 'Starlark', 'Other']",58,616,756,83,54,9,https://github.com/google/grain,False,2019-02-03,2020-10-27,11.2,13.7,839,0.0988095238095238,3,True,False,False,False,1,0
skrish13 ml-contests-conf,"ML and DL related contests, competitions and conference challenges.",[],46,613,42,1,2,0,https://github.com/skrish13/ml-contests-conf,True,2020-08-21,2022-03-20,204.3,14.0,43,0.022727272727272728,0,False,False,False,False,0,0
yoyoyohamapi mit-ml,斯坦福机器学习完整 python 实现,['Python'],196,608,19,0,0,0,https://github.com/yoyoyohamapi/mit-ml,False,2024-02-13,2024-06-28,608.0,19.0,19,0.0,1,True,False,False,False,1,0
OvidijusParsiunas myvision,Computer vision based ML training data generation tool 🚀,"['JavaScript', 'CSS', 'HTML']",70,607,1517,5,2,1,https://github.com/OvidijusParsiunas/myvision,False,2023-08-04,2024-10-04,202.3,505.7,1522,0.003282994090610637,3,False,True,False,False,1,0
keijiro UnityMLStableDiffusion,Core ML Stable Diffusion on Unity,"['C#', 'Swift', 'Shell']",54,605,69,0,0,6,https://github.com/keijiro/UnityMLStableDiffusion,False,2023-01-03,2024-09-05,605.0,69.0,69,0.0,3,True,False,True,False,2,0
Azure mlops-v2,Azure MLOps (v2) solution accelerators. Enterprise ready templates to deploy your machine learning models on the Azure Platform.,['Shell'],313,604,117,1,24,3,https://github.com/Azure/mlops-v2,False,2023-10-10,2024-12-31,24.2,4.7,118,0.008403361344537815,1,False,False,True,False,1,0
csinva csinva.github.io,"Slides, paper notes, class notes, blog posts, and research on ML 📉, statistics 📊, and AI 🤖.","['HTML', 'JavaScript', 'CSS', 'Other']",106,604,474,0,0,0,https://github.com/csinva/csinva.github.io,False,2020-07-27,2022-10-23,604.0,474.0,474,0.0,4,False,True,False,False,1,0
wdndev ai_interview_note,DL & ML & RS,"['Python', 'HTML']",48,602,29,0,0,0,https://github.com/wdndev/ai_interview_note,False,2019-12-11,2020-04-29,602.0,29.0,29,0.0,2,True,True,False,False,2,0
lipiji AIStartups,"Startups about artificial intelligence. (DM, ML, NLP, CV...)",[],133,602,128,0,3,0,https://github.com/lipiji/AIStartups,True,2020-03-17,2020-09-09,150.5,32.0,128,0.0,0,False,False,False,False,0,0
lucasnewman f5-tts-mlx,Implementation of F5-TTS in MLX,['Python'],61,601,80,0,3,26,https://github.com/lucasnewman/f5-tts-mlx,False,2022-01-03,2022-07-19,150.2,20.0,80,0.0,1,True,False,False,False,1,0
xubo245 SparkLearning,"Learning Apache spark,including code and data .Most part can run local.","['Scala', 'Java']",314,600,128,0,0,9,https://github.com/xubo245/SparkLearning,False,2021-08-18,2023-05-03,600.0,128.0,128,0.0,2,True,False,False,False,1,0
dlsucomet MLResources,"Repository for Machine Learning resources, frameworks, and projects. Managed by the DLSU Machine Learning Group.",[],263,599,48,0,0,0,https://github.com/dlsucomet/MLResources,True,2018-01-11,2019-12-02,599.0,48.0,48,0.0,0,False,False,False,False,0,0
vincen-github mlimpl,"This repository collects some codes that encapsulates commonly used algorithms in the field of machine learning. Most of them are based on Numpy, Pandas or Torch. You can deepen your understanding to related model and algorithm or revise it to get the customized code belongs yourself by referring to this repository.","['Shell', 'Python', 'Jupyter Notebook', 'Other']",137,599,238,0,0,0,https://github.com/vincen-github/mlimpl,False,2020-12-21,2022-01-25,599.0,238.0,238,0.0,4,True,False,True,False,2,0
Coder-World04 ML-AI-Research-Papers---Solved,This repository contains everything you need to become proficient in ML/AI Research and Research Papers,[],81,599,43,0,0,0,https://github.com/Coder-World04/ML-AI-Research-Papers---Solved,True,2023-02-12,2024-05-27,599.0,43.0,43,0.0,0,False,False,False,False,0,0
atomic14 VisionCoreMLSample,Sample application using Vision Framework and Core ML,['Swift'],49,598,20,0,4,0,https://github.com/atomic14/VisionCoreMLSample,False,2024-03-23,2024-10-26,119.6,4.0,20,0.0,1,False,False,False,False,0,0
Meesho BharatMLStack,"BharatMLStack is an open-source, end-to-end machine learning infrastructure stack built at Meesho to support real-time and batch ML workloads at Bharat scale","['JavaScript', 'Go', 'Rust', 'Python', 'Shell', 'CSS', 'Other']",55,597,276,12,26,50,https://github.com/Meesho/BharatMLStack,False,2020-02-11,2022-08-27,22.1,10.2,288,0.04152249134948097,7,True,True,True,False,3,0
anhquan0412 basic_model_scratch,Implementation of some classic Machine Learning model from scratch and benchmarking against popular ML library,"['Jupyter Notebook', 'Python']",166,596,46,0,0,0,https://github.com/anhquan0412/basic_model_scratch,False,2022-05-14,2024-02-04,596.0,46.0,46,0.0,2,True,False,False,False,1,0
microsoft 0xDeCA10B,Sharing Updatable Models (SUM) on Blockchain,"['Python', 'JavaScript', 'Dockerfile', 'Shell']",154,596,154,6,7,3,https://github.com/microsoft/0xDeCA10B,False,2022-05-27,2024-12-31,74.5,19.2,160,0.037267080745341616,4,True,True,True,False,3,0
grafana intro-to-mltp,"Introduction to Metrics, Logs, Traces and Profiles session companion code.","['JavaScript', 'CSS', 'Shell', 'Dockerfile', 'HTML']",133,593,209,42,20,0,https://github.com/grafana/intro-to-mltp,False,2021-08-26,2024-02-17,28.2,10.0,251,0.16666666666666666,5,False,True,True,False,2,0
navervision mlsd,"Official Tensorflow implementation of ""M-LSD: Towards Light-weight and Real-time Line Segment Detection"" (AAAI 2022 Oral)","['Python', 'HTML', 'CSS']",90,592,37,0,3,0,https://github.com/navervision/mlsd,False,2020-06-03,2020-11-24,148.0,9.2,37,0.0,3,True,True,False,False,2,0
eightBEC fastapi-ml-skeleton,FastAPI Skeleton App to serve machine learning models production-ready.,"['Python', 'Shell']",91,592,12,7,2,1,https://github.com/eightBEC/fastapi-ml-skeleton,False,2021-10-21,2021-11-12,197.3,4.0,19,0.35,2,True,False,True,False,2,0
DivergentAI dreamGPT,Leverage hallucinations from Large Language Models (LLMs) for novelty-driven explorations.,['Python'],40,591,45,1,3,0,https://github.com/DivergentAI/dreamGPT,False,2018-08-14,2019-04-05,147.8,11.2,46,0.02127659574468085,1,True,False,False,False,1,1
lablup backend.ai,"Backend.AI is a streamlined, container-based computing cluster platform that hosts popular computing/ML frameworks and diverse programming languages, with pluggable heterogeneous accelerator support including CUDA GPU, ROCm GPU, Gaudi NPU, Google TPU, GraphCore IPU and other NPUs.","['Python', 'HTML', 'Shell', 'Roff', 'Starlark', 'CSS', 'Other']",164,591,3601,87,106,264,https://github.com/lablup/backend.ai,False,2020-04-04,2023-02-04,5.5,33.7,3688,0.02358362699918677,7,True,True,True,False,3,0
PlayPurEo ML-and-DL,self-learning,"['Python', 'HTML', 'Jupyter Notebook', 'Shell', 'MATLAB', 'TeX', 'Dockerfile']",230,588,60,0,0,0,https://github.com/PlayPurEo/ML-and-DL,False,2024-03-15,2024-12-31,588.0,60.0,60,0.0,7,True,True,True,False,3,0
imxieyi waifu2x-ios,iOS Core ML implementation of waifu2x,"['Swift', 'Metal', 'Objective-C']",60,588,68,0,2,0,https://github.com/imxieyi/waifu2x-ios,False,2020-07-25,2021-12-29,196.0,22.7,68,0.0,3,False,False,False,False,0,0
Azure AI-in-a-Box,AI-in-a-Box leverages the expertise of Microsoft across the globe to develop and provide AI and ML solutions to the technical community. Our intent is to present a curated collection of solution accelerators that can help engineers establish their AI/ML environments and solutions rapidly and with minimal friction.,"['Jupyter Notebook', 'Python']",196,587,366,0,17,0,https://github.com/Azure/AI-in-a-Box,False,2024-12-28,2024-12-31,32.6,20.3,366,0.0,2,True,False,False,False,1,1
jankais3r LLaMA_MPS,Run LLaMA (and Stanford-Alpaca) inference on Apple Silicon GPUs.,['Python'],47,585,12,1,2,0,https://github.com/jankais3r/LLaMA_MPS,False,2024-04-25,2024-12-31,195.0,4.0,13,0.07142857142857142,1,True,False,False,False,1,0
hku-mars mlcc,Fast and Accurate Extrinsic Calibration for Multiple LiDARs and Cameras,"['C++', 'CMake']",116,583,33,0,0,0,https://github.com/hku-mars/mlcc,False,2023-03-27,2024-09-09,583.0,33.0,33,0.0,2,True,False,False,False,1,0
kakao n2,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets,"['Jupyter Notebook', 'C++', 'Python', 'Go', 'Cython', 'Makefile', 'SWIG']",69,581,266,0,12,4,https://github.com/kakao/n2,False,2022-12-02,2024-12-31,44.7,20.5,266,0.0,7,True,False,False,False,1,0
aryn-ai sycamore,🍁 Sycamore is an LLM-powered search and analytics platform for unstructured data.,"['Python', 'HTML', 'Jupyter Notebook', 'Shell', 'C++', 'Makefile', 'Dockerfile']",64,581,1513,29,38,34,https://github.com/aryn-ai/sycamore,False,2018-02-23,2020-05-12,14.9,38.8,1542,0.018794556059624108,7,True,True,True,False,3,0
ma-xu pointMLP-pytorch,"[ICLR 2022 poster] Official PyTorch implementation of ""Rethinking Network Design and Local Geometry in Point Cloud: A Simple Residual MLP Framework""","['Python', 'Cuda', 'C++', 'C']",72,579,81,0,3,2,https://github.com/ma-xu/pointMLP-pytorch,False,2019-12-28,2022-06-27,144.8,20.2,81,0.0,4,True,False,False,False,1,0
SwiftBrain awesome-CoreML-models,Collection of models for Core ML,[],61,578,53,1,4,0,https://github.com/SwiftBrain/awesome-CoreML-models,True,2022-03-25,2024-08-11,115.6,10.6,54,0.01818181818181818,0,False,False,False,False,0,0
linkedin venice,"Venice, Derived Data Platform for Planet-Scale Workloads.","['Java', 'Other']",110,578,5684,22,75,0,https://github.com/linkedin/venice,False,2020-11-09,2022-05-02,7.6,74.8,5706,0.003854915016646224,2,True,False,False,False,1,0
davidrosenberg mlcourse,Machine learning course materials.,"['Jupyter Notebook', 'HTML', 'TeX', 'R', 'Asymptote', 'Mathematica', 'Other']",268,577,938,0,10,0,https://github.com/davidrosenberg/mlcourse,False,2023-03-29,2024-12-31,52.5,85.3,938,0.0,7,False,True,False,True,2,0
openxla stablehlo,Backward compatible ML compute opset inspired by HLO/MHLO,"['MLIR', 'C++', 'Python', 'Starlark', 'CMake', 'Shell', 'C']",167,577,1808,11,86,3,https://github.com/openxla/stablehlo,False,2022-11-12,2023-06-26,6.6,20.8,1819,0.006043956043956044,7,True,False,True,False,2,0
fal-ai real-time-demo-app,A demo application using fal.realtime and the lightning fast SDXL API provided by fal,"['JavaScript', 'TypeScript', 'CSS']",147,577,12,0,5,0,https://github.com/fal-ai/real-time-demo-app,False,2022-05-16,2024-10-04,96.2,2.0,12,0.0,3,False,True,False,False,1,0
facebookresearch MLGym,MLGym A New Framework and Benchmark for Advancing AI Research Agents,"['Python', 'Shell', 'Dockerfile']",56,576,57,3,10,0,https://github.com/facebookresearch/MLGym,False,2023-03-30,2024-12-31,52.4,5.2,60,0.04918032786885246,3,True,False,True,False,2,0
ScalaConsultants Aspect-Based-Sentiment-Analysis,💭 Aspect-Based-Sentiment-Analysis: Transformer & Explainable ML (TensorFlow),['Python'],91,576,227,4,8,0,https://github.com/ScalaConsultants/Aspect-Based-Sentiment-Analysis,False,2024-10-02,2024-12-31,64.0,25.2,231,0.017241379310344827,1,True,False,False,False,1,0
vincentarelbundock marginaleffects,"R package to compute and plot predictions, slopes, marginal means, and comparisons (contrasts, risk ratios, odds, etc.) for over 100 classes of statistical and ML models. Conduct linear and non-linear hypothesis tests, or equivalence tests. Calculate uncertainty estimates using the delta method, bootstrapping, or simulation-based inference","['R', 'Other']",57,573,4334,5,30,21,https://github.com/vincentarelbundock/marginaleffects,False,2020-04-29,2020-11-24,18.5,139.8,4339,0.001152073732718894,2,False,False,False,True,1,0
AIxBlock-2023 awesome-ai-dev-platform-opensource,An On-Chain Open-Source Platform for Rapid AI Model Productization Using Decentralized Resources with Flexibility and Scalability,"['TypeScript', 'JavaScript', 'SCSS', 'HTML', 'Stylus', 'CSS']",177,573,179,100,9,0,https://github.com/AIxBlock-2023/awesome-ai-dev-platform-opensource,False,2023-10-11,2024-12-31,57.3,17.9,279,0.35714285714285715,6,False,True,False,False,1,0
swook GazeML,"Gaze Estimation using Deep Learning, a Tensorflow-based framework.","['Python', 'Shell']",147,571,18,2,0,0,https://github.com/swook/GazeML,False,2024-03-13,2024-12-31,571.0,18.0,20,0.09523809523809523,2,True,False,True,False,2,0
apple ml-matrix3d,[CVPR 2025 Highlight] Matrix3D: Large Photogrammetry Model All-in-One,"['Python', 'Shell']",31,570,5,0,3,0,https://github.com/apple/ml-matrix3d,False,2018-01-03,2018-02-02,142.5,1.2,5,0.0,2,True,False,True,False,2,0
eriklindernoren NapkinML,"A tiny lib with pocket-sized implementations of machine learning models in NumPy, most of which will fit in a tweet.",['Python'],68,569,55,1,3,0,https://github.com/eriklindernoren/NapkinML,False,2018-06-09,2020-11-22,142.2,13.8,56,0.017543859649122806,1,True,False,False,False,1,0
insitro redun,Yet another redundant workflow engine,"['Python', 'Other']",54,568,450,5,40,0,https://github.com/insitro/redun,False,2020-02-20,2021-11-29,13.9,11.0,455,0.010964912280701754,2,True,False,False,False,1,1
cafferychen777 mLLMCelltype,🏆 #1 Multi-LLM consensus framework | 550+ stars | 95% accuracy | 10+ LLM providers | Leading cell annotation tool,"['Python', 'R', 'CSS', 'Jupyter Notebook', 'JavaScript', 'Shell', 'HTML']",49,567,382,0,2,5,https://github.com/cafferychen777/mLLMCelltype,False,2020-06-11,2021-05-05,189.0,127.3,382,0.0,7,True,True,True,True,4,0
P2333 Papers-of-Robust-ML,Related papers for robust machine learning,[],54,567,134,0,6,0,https://github.com/P2333/Papers-of-Robust-ML,True,2023-07-24,2024-12-31,81.0,19.1,134,0.0,0,False,False,False,False,0,0
yassouali ML-paper-notes,"📓 Notes and summaries of various ML, Computer Vision & NLP papers.",[],79,563,59,0,0,0,https://github.com/yassouali/ML-paper-notes,True,2024-07-04,2024-12-31,563.0,59.0,59,0.0,0,False,False,False,False,0,0
zehome MLVPN,Multi-link VPN (ADSL/SDSL/xDSL/Network aggregation / bonding),"['C', 'M4', 'Shell', 'Other']",137,558,601,3,17,6,https://github.com/zehome/MLVPN,False,2019-08-03,2020-01-11,31.0,33.4,604,0.0049586776859504135,4,False,False,True,False,1,0
ayush714 ML001-Project-Sources-Code-and-Learning-Materials,ML001 Sources Code and Learning Materials,"['Jupyter Notebook', 'HTML']",273,555,20,0,2,0,https://github.com/ayush714/ML001-Project-Sources-Code-and-Learning-Materials,False,2023-04-18,2024-12-31,185.0,6.7,20,0.0,2,False,True,False,False,1,0
datacamp course-resources-ml-with-experts-budgets,Further student resources for DrivenData's 'Machine Learning with the Experts: School Budgets' DataCamp course.,"['Jupyter Notebook', 'Python']",627,555,7,0,2,0,https://github.com/datacamp/course-resources-ml-with-experts-budgets,False,2021-10-12,2022-07-12,185.0,2.3,7,0.0,2,True,False,False,False,1,0
mozilla bugbug,Platform for Machine Learning projects on Software Engineering,"['Python', 'JavaScript', 'HTML', 'Other']",319,555,6656,55,116,0,https://github.com/mozilla/bugbug,False,2021-07-14,2024-05-05,4.7,56.9,6711,0.008194278903456496,4,True,True,False,False,2,0
typedb typedb-ml,TypeDB-ML is the Machine Learning integrations library for TypeDB,"['Python', 'Starlark']",92,552,508,0,9,8,https://github.com/typedb/typedb-ml,False,2022-06-29,2024-12-31,55.2,50.8,508,0.0,2,True,False,False,False,1,0
probabl-ai skore,"𝗢𝘄𝗻 𝗬𝗼𝘂𝗿 𝗗𝗮𝘁𝗮 𝗦𝗰𝗶𝗲𝗻𝗰𝗲. Skore's open-source Python library accelerates ML model development with automated evaluation reports, smart methodological guidance, and comprehensive cross-validation analysis.","['Python', 'Other']",102,552,1093,26,49,53,https://github.com/probabl-ai/skore,False,2020-08-09,2021-06-30,11.0,21.9,1119,0.023214285714285715,2,True,False,False,False,1,0
gutouyu ML_CIA,公众号: 机器学习荐货情报局 所有代码,"['Python', 'C++', 'Other']",294,550,74,0,0,0,https://github.com/gutouyu/ML_CIA,False,2020-09-14,2023-04-11,550.0,74.0,74,0.0,3,True,False,False,False,1,0
aws-samples aws-ml-enablement-workshop,組織横断的にチームを組成し、機械学習による成長サイクルを実現する計画を立てるワークショップ,"['Jupyter Notebook', 'TypeScript', 'Other']",62,549,156,11,14,7,https://github.com/aws-samples/aws-ml-enablement-workshop,False,2021-05-03,2022-10-24,36.6,10.4,167,0.06547619047619048,3,False,True,False,False,1,0
Western-OC2-Lab Intrusion-Detection-System-Using-Machine-Learning,"Code for IDS-ML: intrusion detection system development using machine learning algorithms (Decision tree, random forest, extra trees, XGBoost, stacking, k-means, Bayesian optimization..)",['Jupyter Notebook'],148,546,51,0,0,0,https://github.com/Western-OC2-Lab/Intrusion-Detection-System-Using-Machine-Learning,False,2020-07-09,2021-11-08,546.0,51.0,51,0.0,1,False,False,False,False,0,0
SamBelkacem AI-ML-cheatsheets,Cheatsheets for AI and Machine Learning,[],177,545,142,0,0,0,https://github.com/SamBelkacem/AI-ML-cheatsheets,True,2021-09-17,2023-12-17,545.0,142.0,142,0.0,0,False,False,False,False,0,0
scruel Notes-ML-AndrewNg,Coursera吴恩达机器学习课程笔记及资源整理,['MATLAB'],157,544,86,0,2,0,https://github.com/scruel/Notes-ML-AndrewNg,False,2018-06-19,2021-06-11,181.3,28.7,86,0.0,1,False,False,False,False,0,0
AutoViML Auto_ViML,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome. Permission Granted upon Request.,"['Python', 'Jupyter Notebook']",104,544,335,0,7,0,https://github.com/AutoViML/Auto_ViML,False,2019-06-05,2020-05-25,68.0,41.9,335,0.0,2,True,False,False,False,1,0
jchao01 TradingView-data-scraper,Extract price and indicator data from TradingView charts to create ML datasets,['Python'],122,543,30,6,4,1,https://github.com/jchao01/TradingView-data-scraper,False,2022-01-26,2022-09-17,108.6,6.0,36,0.16216216216216217,1,True,False,False,False,1,0
panzarino mlbgame,A Python API to retrieve and read MLB GameDay data,['Python'],112,542,564,2,13,25,https://github.com/panzarino/mlbgame,False,2018-02-09,2018-09-23,38.7,40.3,566,0.003527336860670194,1,True,False,False,False,1,0
mrthinger wow-voiceover,ml world of warcraft voiceover addon,"['Lua', 'Python']",56,541,281,1,6,15,https://github.com/mrthinger/wow-voiceover,False,2022-04-10,2022-05-28,77.3,40.1,282,0.0035335689045936395,2,True,False,False,False,1,0
cedrickchee awesome-ml-model-compression,"Awesome machine learning model compression research papers, quantization, tools, and learning material.",[],60,541,41,2,5,0,https://github.com/cedrickchee/awesome-ml-model-compression,True,2021-11-19,2022-03-16,90.2,6.8,43,0.045454545454545456,0,False,False,False,False,0,0
boyu-ai Hands-on-ML,https://hml.boyuai.com,['Jupyter Notebook'],174,540,2,0,0,0,https://github.com/boyu-ai/Hands-on-ML,False,2020-08-12,2020-10-04,540.0,2.0,2,0.0,1,False,False,False,False,0,0
junfanz1 Software-Engineer-Coding-Interviews,"Data Structure Algorithms, (GenAI/ML) System Design, Machine Learning, DevOps coding interview practices",[],142,540,164,0,2,0,https://github.com/junfanz1/Software-Engineer-Coding-Interviews,True,2020-09-10,2022-03-28,180.0,54.7,164,0.0,0,False,False,False,False,0,0
a7medev react-native-ml-kit,React Native On-Device Machine Learning w/ Google ML Kit,"['Java', 'Objective-C', 'TypeScript', 'Ruby', 'JavaScript', 'Starlark', 'Objective-C++']",84,538,227,4,10,0,https://github.com/a7medev/react-native-ml-kit,False,2020-09-01,2023-08-04,48.9,20.6,231,0.017241379310344827,7,True,True,False,False,2,0
theainerd MLInterview,A curated awesome list of AI Startups in India & Machine Learning Interview Guide. Feel free to contribute!,[],172,537,199,1,2,0,https://github.com/theainerd/MLInterview,True,2018-02-07,2018-03-31,179.0,66.3,200,0.004975124378109453,0,False,False,False,False,0,0
google CFU-Playground,"Want a faster ML processor? Do it yourself! -- A framework for playing with custom opcodes to accelerate TensorFlow Lite for Microcontrollers (TFLM). . . . . . Online tutorial: https://google.github.io/CFU-Playground/ For reference docs, see the link below.","['Verilog', 'C++', 'Python', 'C', 'Makefile', 'Jupyter Notebook', 'Other']",149,537,2126,17,23,0,https://github.com/google/CFU-Playground,False,2024-07-03,2024-12-31,22.4,88.6,2143,0.00792910447761194,7,True,False,False,False,1,0
Paulescu kubernetes-for-ml-engineers,Just enough Kubernetes for you to fly,"['Makefile', 'Dockerfile', 'Python']",104,535,11,1,2,0,https://github.com/Paulescu/kubernetes-for-ml-engineers,False,2021-06-28,2023-11-12,178.3,3.7,12,0.07692307692307693,3,True,False,True,False,2,0
Xilinx mlir-aie,An MLIR-based toolchain for AMD AI Engine-enabled devices.,"['MLIR', 'C++', 'Python', 'CMake', 'Makefile', 'Tcl', 'Other']",162,534,2438,51,74,14,https://github.com/Xilinx/mlir-aie,False,2021-04-14,2022-05-16,7.1,32.5,2489,0.020481927710843374,7,True,False,False,False,1,0
jacopotagliabue MLSys-NYU-2022,"Slides, scripts and materials for the Machine Learning in Finance Course at NYU Tandon, 2022","['Jupyter Notebook', 'Other']",62,533,65,0,4,0,https://github.com/jacopotagliabue/MLSys-NYU-2022,False,2022-06-14,2024-04-18,106.6,13.0,65,0.0,2,False,False,False,False,0,0
bradleyboyuyang ML-HFT,High frequency trading (HFT) framework built for futures using machine learning and deep learning techniques,['Jupyter Notebook'],127,531,63,0,0,0,https://github.com/bradleyboyuyang/ML-HFT,False,2020-07-02,2021-07-23,531.0,63.0,63,0.0,1,False,False,False,False,0,0
shreyashankar create-ml-app,Template Makefile for ML projects in Python.,"['Python', 'Makefile']",46,525,13,0,2,0,https://github.com/shreyashankar/create-ml-app,False,2019-03-30,2019-07-18,175.0,4.3,13,0.0,2,True,False,False,False,1,0
mgechev guess-next,🔮 Demo application showing the integration of Guess.js with Next.js,"['JavaScript', 'CSS']",8,525,37,14,2,0,https://github.com/mgechev/guess-next,False,2018-02-06,2019-10-12,175.0,12.3,51,0.2692307692307692,2,False,True,False,False,1,0
polyaxon traceml,"Engine for ML/Data tracking, visualization, explainability, drift detection, and dashboards for Polyaxon.",['Python'],45,523,9977,0,28,0,https://github.com/polyaxon/traceml,False,2022-09-08,2022-09-24,18.0,344.0,9977,0.0,1,True,False,False,False,1,0
PavelGrigoryevDS awesome-data-analysis,"🚀 500+ curated resources for Data Analysis & Data Science: Python, SQL, Statistics, ML, AI, Visualization, Cheatsheets, Roadmaps, Interview Prep. For beginners and experts.",[],61,523,36,0,3,0,https://github.com/PavelGrigoryevDS/awesome-data-analysis,True,2020-03-06,2022-08-06,130.8,9.0,36,0.0,0,False,False,False,False,0,0
adamlui ai-web-extensions,🤖 AI browser extensions & userscripts to augment your web experience,"['JavaScript', 'Python', 'CSS', 'Other']",54,522,16551,0,17,0,https://github.com/adamlui/ai-web-extensions,False,2020-08-30,2022-02-21,29.0,919.5,16551,0.0,4,True,True,False,False,2,0
kuleshov cornell-cs5785-2025-applied-ml,Lecture materials for Cornell CS5785 Applied Machine Learning (Fall 2024),['Jupyter Notebook'],182,521,315,2,12,0,https://github.com/kuleshov/cornell-cs5785-2025-applied-ml,False,2019-08-16,2020-02-02,40.1,24.2,317,0.006289308176100629,1,False,False,False,False,0,0
unjs mlly,🤝 Common ECMAScript module utils,"['TypeScript', 'JavaScript']",41,521,449,11,37,15,https://github.com/unjs/mlly,False,2021-02-11,2022-03-26,13.7,11.8,460,0.02386117136659436,2,False,True,False,False,1,0
RunLLM aqueduct,Aqueduct is no longer being maintained. Aqueduct allows you to run LLM and ML workloads on any cloud infrastructure.,"['Go', 'Python', 'TypeScript', 'HCL', 'Dockerfile', 'Shell', 'Other']",20,521,1037,1,15,47,https://github.com/RunLLM/aqueduct,False,2021-08-17,2023-08-26,32.6,64.8,1038,0.0009624639076034649,7,True,True,True,False,3,0
TryEnlight tryenlight.github.io,💻 Learn to code by building projects (old site!),"['HTML', 'CSS', 'JavaScript', 'Python']",249,517,76,2,8,0,https://github.com/TryEnlight/tryenlight.github.io,False,2024-03-21,2024-12-31,57.4,8.4,78,0.02531645569620253,4,True,True,False,False,2,0
titu1994 MLSTM-FCN,Multivariate LSTM Fully Convolutional Networks for Time Series Classification,['Python'],181,516,82,0,3,2,https://github.com/titu1994/MLSTM-FCN,False,2018-11-14,2019-07-01,129.0,20.5,82,0.0,1,True,False,False,False,1,0
polyml polyml,Poly/ML,"['Standard ML', 'C++', 'Shell', 'OCaml', 'Makefile', 'C', 'Other']",53,515,4870,7,22,9,https://github.com/polyml/polyml,False,2024-07-24,2024-11-19,22.4,211.7,4877,0.0014350143501435015,7,True,False,True,False,2,0
amitkaps recommendation,Recommendation System using ML and DL,"['Jupyter Notebook', 'Other']",164,515,62,22,4,0,https://github.com/amitkaps/recommendation,False,2023-12-03,2024-12-31,103.0,12.4,84,0.25882352941176473,2,False,False,False,False,0,0
